,age,gender,q3,continente,q4,q6,q8,q21,q22,q41
1998,25-29,Woman,Brazil,América del Sur,Bachelor’s degree,1-3 years,Python,"10,000 or more employees",20+,
1999,25-29,Man,Turkey,África,Master’s degree,1-3 years,R,50-249 employees,5-9,Local development environments (RStudio-JupyterLab)
2000,30-34,Man,Russia,Asia,Master’s degree,3-5 years,Python,"1000-9,999 employees",5-9,Basic statistical software (Microsoft Excel-Google Sheets)
2001,22-24,Man,Portugal,Europa,Master’s degree,1-3 years,Python,0-49 employees,0,Advanced statistical software (SPSS-SAS)
2002,35-39,Woman,Portugal,Europa,Doctoral degree,10-20 years,Python,"1000-9,999 employees",3-4,Advanced statistical software (SPSS-SAS)
2003,22-24,Man,Colombia,América del Sur,Bachelor’s degree,3-5 years,Python,"1000-9,999 employees",5-9,Local development environments (RStudio-JupyterLab)
2004,35-39,Woman,United States of America,América del Norte,Master’s degree,1-3 years,Python,250-999 employees,3-4,Business intelligence software (Salesforce-Tableau-Spotfire)
2005,45-49,Man,France,Europa,Master’s degree,1-3 years,Python,,,
2006,18-21,Man,India,Asia,Bachelor’s degree,< 1 years,Python,0-49 employees,0,Basic statistical software (Microsoft Excel-Google Sheets)
2007,22-24,Man,Russia,Asia,Master’s degree,1-3 years,Python,"1000-9,999 employees",1-2,Basic statistical software (Microsoft Excel-Google Sheets)
2008,30-34,Man,China,Asia,Doctoral degree,3-5 years,R,"1000-9,999 employees",10-14,Local development environments (RStudio-JupyterLab)
2009,22-24,Man,South Korea,Asia,Some college/university study without earning a bachelor’s degree,< 1 years,Python,0-49 employees,1-2,Local development environments (RStudio-JupyterLab)
2010,25-29,Man,Japan,Asia,No formal education past high school,1-3 years,Python,250-999 employees,1-2,Basic statistical software (Microsoft Excel-Google Sheets)
2011,50-54,Man,Russia,Asia,Master’s degree,10-20 years,R,50-249 employees,5-9,Business intelligence software (Salesforce-Tableau-Spotfire)
2012,25-29,Man,United States of America,América del Norte,Bachelor’s degree,1-3 years,SQL,"10,000 or more employees",20+,Other
2013,35-39,Man,United Kingdom of Great Britain and Northern Ireland,Europa,Some college/university study without earning a bachelor’s degree,10-20 years,Python,"1000-9,999 employees",20+,
2014,45-49,Man,Brazil,América del Sur,Master’s degree,20+ years,Python,250-999 employees,1-2,Local development environments (RStudio-JupyterLab)
2015,22-24,Man,Pakistan,Asia,Master’s degree,1-3 years,Python,0-49 employees,10-14,Other
2016,25-29,Man,Japan,Asia,Master’s degree,3-5 years,Python,"10,000 or more employees",20+,Cloud-based data software & APIs (AWS-GCP-Azure)
2017,22-24,Woman,Viet Nam,Asia,Master’s degree,< 1 years,SQL,"1000-9,999 employees",20+,Basic statistical software (Microsoft Excel-Google Sheets)
2018,30-34,Man,Australia,Oceanía,Master’s degree,3-5 years,Python,0-49 employees,,
2019,30-34,Man,India,Asia,Bachelor’s degree,I have never written code,,0-49 employees,1-2,Advanced statistical software (SPSS-SAS)
2020,18-21,Man,Pakistan,Asia,Bachelor’s degree,3-5 years,Python,,,
2021,25-29,Man,Peru,América del Sur,Master’s degree,1-3 years,Python,250-999 employees,5-9,Local development environments (RStudio-JupyterLab)
2022,22-24,Woman,India,Asia,Master’s degree,1-3 years,SQL,250-999 employees,5-9,Basic statistical software (Microsoft Excel-Google Sheets)
2023,45-49,Woman,India,Asia,Doctoral degree,20+ years,R,,,
2024,25-29,Man,China,Asia,Bachelor’s degree,3-5 years,Python,0-49 employees,0,Basic statistical software (Microsoft Excel-Google Sheets)
2025,22-24,Man,India,Asia,Master’s degree,I have never written code,,"10,000 or more employees",20+,Advanced statistical software (SPSS-SAS)
2026,25-29,Woman,India,Asia,Master’s degree,5-10 years,Python,"10,000 or more employees",3-4,Local development environments (RStudio-JupyterLab)
2027,35-39,Man,Germany,Europa,Doctoral degree,1-3 years,R,0-49 employees,0,Advanced statistical software (SPSS-SAS)
2028,25-29,Man,India,Asia,Some college/university study without earning a bachelor’s degree,< 1 years,R,50-249 employees,5-9,
2029,22-24,Woman,Russia,Asia,Bachelor’s degree,1-3 years,Python,0-49 employees,5-9,
2030,25-29,Man,India,Asia,Bachelor’s degree,1-3 years,R,250-999 employees,3-4,Basic statistical software (Microsoft Excel-Google Sheets)
2031,25-29,Woman,South Korea,Asia,I prefer not to answer,1-3 years,Python,0-49 employees,1-2,
2032,25-29,Man,United States of America,América del Norte,Bachelor’s degree,< 1 years,Python,,,
2033,30-34,Man,Nigeria,África,Bachelor’s degree,< 1 years,SQL,0-49 employees,5-9,Business intelligence software (Salesforce-Tableau-Spotfire)
2034,22-24,Man,India,Asia,Bachelor’s degree,1-3 years,Python,,,
2035,25-29,Man,Italy,Europa,Master’s degree,3-5 years,Python,250-999 employees,0,Advanced statistical software (SPSS-SAS)
2036,25-29,Man,India,Asia,Bachelor’s degree,1-3 years,SQL,0-49 employees,10-14,
2037,40-44,Man,Brazil,América del Sur,Master’s degree,< 1 years,Python,"10,000 or more employees",20+,Basic statistical software (Microsoft Excel-Google Sheets)
2038,40-44,Man,Egypt,África,Bachelor’s degree,I have never written code,,0-49 employees,1-2,
2039,18-21,Man,Ukraine,Europa,I prefer not to answer,1-3 years,Python,0-49 employees,1-2,
2040,25-29,Woman,Nigeria,África,Bachelor’s degree,1-3 years,Python,50-249 employees,10-14,Basic statistical software (Microsoft Excel-Google Sheets)
2041,25-29,Woman,United States of America,América del Norte,Doctoral degree,5-10 years,Python,"1000-9,999 employees",20+,Local development environments (RStudio-JupyterLab)
2042,25-29,Man,Other,,Bachelor’s degree,< 1 years,Python,50-249 employees,5-9,
2043,30-34,Man,Japan,Asia,Bachelor’s degree,1-3 years,Python,"1000-9,999 employees",20+,Basic statistical software (Microsoft Excel-Google Sheets)
2044,22-24,Man,India,Asia,Master’s degree,1-3 years,Python,"10,000 or more employees",20+,Local development environments (RStudio-JupyterLab)
2045,22-24,Man,Nigeria,África,Bachelor’s degree,< 1 years,SQL,50-249 employees,1-2,
2046,25-29,Woman,Indonesia,Asia,Master’s degree,1-3 years,R,0-49 employees,0,Local development environments (RStudio-JupyterLab)
2047,35-39,Man,France,Europa,Master’s degree,3-5 years,Python,0-49 employees,0,Basic statistical software (Microsoft Excel-Google Sheets)
2048,45-49,Man,United Kingdom of Great Britain and Northern Ireland,Europa,Master’s degree,20+ years,Python,"1000-9,999 employees",5-9,Local development environments (RStudio-JupyterLab)
2049,18-21,Woman,China,Asia,Master’s degree,1-3 years,C,0-49 employees,3-4,Local development environments (RStudio-JupyterLab)
2050,18-21,Man,India,Asia,Bachelor’s degree,< 1 years,Python,0-49 employees,0,
2051,50-54,Man,Japan,Asia,Bachelor’s degree,1-3 years,Python,50-249 employees,0,Advanced statistical software (SPSS-SAS)
2052,25-29,Woman,Spain,Europa,Bachelor’s degree,< 1 years,SQL,50-249 employees,1-2,
2053,25-29,Woman,India,Asia,Bachelor’s degree,3-5 years,Python,"10,000 or more employees",20+,
2054,25-29,Man,Russia,Asia,Bachelor’s degree,3-5 years,Python,"10,000 or more employees",20+,Basic statistical software (Microsoft Excel-Google Sheets)
2055,22-24,Woman,Ukraine,Europa,Master’s degree,3-5 years,Python,0-49 employees,1-2,Other
2056,35-39,Woman,United States of America,América del Norte,Master’s degree,5-10 years,Python,250-999 employees,3-4,Basic statistical software (Microsoft Excel-Google Sheets)
2057,25-29,Man,China,Asia,Master’s degree,3-5 years,Python,"1000-9,999 employees",20+,Local development environments (RStudio-JupyterLab)
2058,25-29,Woman,United States of America,América del Norte,Master’s degree,1-3 years,R,0-49 employees,1-2,Local development environments (RStudio-JupyterLab)
2059,25-29,Man,India,Asia,Bachelor’s degree,< 1 years,Python,0-49 employees,3-4,Business intelligence software (Salesforce-Tableau-Spotfire)
2060,30-34,Man,Ghana,África,Bachelor’s degree,1-3 years,Python,50-249 employees,1-2,Local development environments (RStudio-JupyterLab)
2061,22-24,Man,Nigeria,África,Bachelor’s degree,< 1 years,Python,"1000-9,999 employees",10-14,Other
2062,45-49,Man,Saudi Arabia,Asia,Bachelor’s degree,10-20 years,Python,250-999 employees,3-4,Business intelligence software (Salesforce-Tableau-Spotfire)
2063,35-39,Woman,Russia,Asia,Bachelor’s degree,< 1 years,SQL,"1000-9,999 employees",20+,
2064,25-29,Man,India,Asia,Bachelor’s degree,1-3 years,Python,"10,000 or more employees",20+,Business intelligence software (Salesforce-Tableau-Spotfire)
2065,22-24,Man,India,Asia,Master’s degree,< 1 years,SQL,0-49 employees,5-9,Business intelligence software (Salesforce-Tableau-Spotfire)
2066,22-24,Man,Other,,Bachelor’s degree,1-3 years,Python,250-999 employees,20+,Local development environments (RStudio-JupyterLab)
2067,25-29,Man,Kenya,África,Bachelor’s degree,< 1 years,Python,,,
2068,30-34,Man,India,Asia,Bachelor’s degree,10-20 years,Python,"10,000 or more employees",20+,Business intelligence software (Salesforce-Tableau-Spotfire)
2069,22-24,Man,China,Asia,Bachelor’s degree,1-3 years,Python,50-249 employees,20+,Basic statistical software (Microsoft Excel-Google Sheets)
2070,55-59,Woman,United States of America,América del Norte,Master’s degree,20+ years,SQL,"10,000 or more employees",15-19,Basic statistical software (Microsoft Excel-Google Sheets)
2071,35-39,Man,Egypt,África,I prefer not to answer,1-3 years,Python,0-49 employees,1-2,Basic statistical software (Microsoft Excel-Google Sheets)
2072,25-29,Man,Other,,Master’s degree,< 1 years,Python,0-49 employees,5-9,Other
2073,18-21,Man,India,Asia,Master’s degree,1-3 years,Python,,,
2074,35-39,Man,India,Asia,Bachelor’s degree,1-3 years,Python,"10,000 or more employees",5-9,Basic statistical software (Microsoft Excel-Google Sheets)
2075,30-34,Woman,Israel,Asia,Bachelor’s degree,1-3 years,Python,50-249 employees,3-4,
2076,22-24,Man,Ghana,África,No formal education past high school,I have never written code,,0-49 employees,0,
2077,30-34,Man,South Korea,Asia,Doctoral degree,< 1 years,Julia,0-49 employees,1-2,Advanced statistical software (SPSS-SAS)
2078,55-59,Man,South Korea,Asia,Some college/university study without earning a bachelor’s degree,< 1 years,Python,0-49 employees,3-4,Basic statistical software (Microsoft Excel-Google Sheets)
2079,30-34,Man,India,Asia,Bachelor’s degree,1-3 years,Python,"10,000 or more employees",10-14,Basic statistical software (Microsoft Excel-Google Sheets)
2080,40-44,Woman,Japan,Asia,Bachelor’s degree,10-20 years,SQL,0-49 employees,1-2,Basic statistical software (Microsoft Excel-Google Sheets)
2081,22-24,Woman,France,Europa,Master’s degree,< 1 years,Python,0-49 employees,0,
2082,30-34,Man,Singapore,Asia,Master’s degree,3-5 years,Python,,,
2083,35-39,Man,Mexico,América del Sur,Master’s degree,I have never written code,,0-49 employees,1-2,Basic statistical software (Microsoft Excel-Google Sheets)
2084,25-29,Man,India,Asia,I prefer not to answer,< 1 years,SQL,50-249 employees,10-14,Basic statistical software (Microsoft Excel-Google Sheets)
2085,30-34,Man,Brazil,América del Sur,Bachelor’s degree,3-5 years,Python,50-249 employees,10-14,Business intelligence software (Salesforce-Tableau-Spotfire)
2086,35-39,Man,Brazil,América del Sur,Bachelor’s degree,10-20 years,Python,0-49 employees,0,Local development environments (RStudio-JupyterLab)
2087,18-21,Man,Nigeria,África,Some college/university study without earning a bachelor’s degree,< 1 years,Python,,,
2088,30-34,Man,Mexico,América del Sur,Bachelor’s degree,5-10 years,Python,"10,000 or more employees",3-4,Basic statistical software (Microsoft Excel-Google Sheets)
2089,22-24,Woman,Other,,Master’s degree,< 1 years,Python,0-49 employees,1-2,Basic statistical software (Microsoft Excel-Google Sheets)
2090,30-34,Man,Other,,Bachelor’s degree,1-3 years,Python,0-49 employees,1-2,Basic statistical software (Microsoft Excel-Google Sheets)
2091,18-21,Woman,Thailand,Asia,Master’s degree,1-3 years,Python,0-49 employees,1-2,Local development environments (RStudio-JupyterLab)
2092,55-59,Man,Japan,Asia,Some college/university study without earning a bachelor’s degree,< 1 years,SQL,50-249 employees,1-2,Basic statistical software (Microsoft Excel-Google Sheets)
2093,25-29,Woman,Taiwan,Asia,Master’s degree,1-3 years,R,0-49 employees,,
2094,30-34,Man,India,Asia,Bachelor’s degree,10-20 years,Python,"10,000 or more employees",20+,Basic statistical software (Microsoft Excel-Google Sheets)
2095,18-21,Man,India,Asia,Bachelor’s degree,1-3 years,Python,250-999 employees,20+,Local development environments (RStudio-JupyterLab)
2096,22-24,Man,India,Asia,Master’s degree,1-3 years,Python,0-49 employees,3-4,Basic statistical software (Microsoft Excel-Google Sheets)
2097,30-34,Man,United States of America,América del Norte,Master’s degree,3-5 years,Python,50-249 employees,1-2,Local development environments (RStudio-JupyterLab)
2098,22-24,Woman,Other,,Master’s degree,1-3 years,Python,"1000-9,999 employees",10-14,Basic statistical software (Microsoft Excel-Google Sheets)
2099,30-34,Man,Brazil,América del Sur,Bachelor’s degree,5-10 years,SQL,"1000-9,999 employees",0,Local development environments (RStudio-JupyterLab)
2100,22-24,Woman,United States of America,América del Norte,Master’s degree,3-5 years,R,"10,000 or more employees",20+,Business intelligence software (Salesforce-Tableau-Spotfire)
2101,22-24,Man,India,Asia,Master’s degree,< 1 years,Python,"10,000 or more employees",20+,
2102,22-24,Man,United States of America,América del Norte,Bachelor’s degree,3-5 years,SQL,50-249 employees,3-4,Basic statistical software (Microsoft Excel-Google Sheets)
2103,30-34,Man,India,Asia,Master’s degree,1-3 years,Python,250-999 employees,5-9,Local development environments (RStudio-JupyterLab)
2104,35-39,Man,United Kingdom of Great Britain and Northern Ireland,Europa,Bachelor’s degree,< 1 years,Python,"10,000 or more employees",10-14,Basic statistical software (Microsoft Excel-Google Sheets)
2105,30-34,Man,Egypt,África,Bachelor’s degree,< 1 years,Python,250-999 employees,3-4,Basic statistical software (Microsoft Excel-Google Sheets)
2106,18-21,Man,India,Asia,Bachelor’s degree,< 1 years,Python,,,
2107,22-24,Man,United States of America,América del Norte,Master’s degree,1-3 years,Python,0-49 employees,0,Local development environments (RStudio-JupyterLab)
2108,22-24,Man,Brazil,América del Sur,Some college/university study without earning a bachelor’s degree,1-3 years,Python,"1000-9,999 employees",3-4,Basic statistical software (Microsoft Excel-Google Sheets)
2109,18-21,Man,India,Asia,Bachelor’s degree,1-3 years,Python,50-249 employees,5-9,Business intelligence software (Salesforce-Tableau-Spotfire)
2110,22-24,Man,India,Asia,Bachelor’s degree,1-3 years,Python,0-49 employees,3-4,Local development environments (RStudio-JupyterLab)
2111,30-34,Man,United Kingdom of Great Britain and Northern Ireland,Europa,Doctoral degree,10-20 years,Python,"1000-9,999 employees",20+,Local development environments (RStudio-JupyterLab)
2112,25-29,Man,Tunisia,África,Master’s degree,3-5 years,Python,50-249 employees,1-2,
2113,18-21,Man,Other,,Bachelor’s degree,3-5 years,Python,0-49 employees,1-2,Local development environments (RStudio-JupyterLab)
2114,50-54,Man,Germany,Europa,Master’s degree,10-20 years,Python,"10,000 or more employees",20+,Cloud-based data software & APIs (AWS-GCP-Azure)
2115,22-24,Man,Ukraine,Europa,Master’s degree,< 1 years,Python,"1000-9,999 employees",15-19,Basic statistical software (Microsoft Excel-Google Sheets)
