,age,gender,q3,continente,q4,q6,q8,q21,q22,q32
2168,22-24,Man,Nigeria,África,Bachelor’s degree,1-3 years,Python,,,
2169,45-49,Man,Poland,Europa,Master’s degree,10-20 years,None,0-49 employees,1-2, None
2170,30-34,Man,India,Asia,Master’s degree,< 1 years,Python,250-999 employees,20+, Oracle Database 
2171,22-24,Man,China,Asia,Master’s degree,< 1 years,Python,"1000-9,999 employees",3-4,MySQL 
2172,30-34,Man,Russia,Asia,No formal education past high school,< 1 years,Python,"1000-9,999 employees",0, Microsoft SQL Server 
2173,30-34,Man,Indonesia,Asia,I prefer not to answer,< 1 years,Python,,,
2174,50-54,Man,Portugal,Europa,Professional doctorate,10-20 years,Python,250-999 employees,1-2,
2175,22-24,Man,India,Asia,Bachelor’s degree,< 1 years,Python,50-249 employees,15-19,MySQL 
2175,22-24,Man,India,Asia,Bachelor’s degree,< 1 years,Python,50-249 employees,15-19, PostgreSQL 
2176,35-39,Man,South Africa,África,Master’s degree,10-20 years,Python,"1000-9,999 employees",15-19, Microsoft SQL Server 
2177,22-24,Man,India,Asia,Bachelor’s degree,< 1 years,SQL,"10,000 or more employees",0,MySQL 
2177,22-24,Man,India,Asia,Bachelor’s degree,< 1 years,SQL,"10,000 or more employees",0, Microsoft SQL Server 
2178,40-44,Man,Taiwan,Asia,Some college/university study without earning a bachelor’s degree,5-10 years,Python,"1000-9,999 employees",20+,
2179,35-39,Man,South Korea,Asia,Bachelor’s degree,5-10 years,Python,"1000-9,999 employees",20+, None
2180,18-21,Man,India,Asia,Master’s degree,< 1 years,Python,0-49 employees,0, None
2181,30-34,Woman,Other,,Bachelor’s degree,< 1 years,SQL,0-49 employees,1-2, Microsoft SQL Server 
2182,40-44,Man,Singapore,Asia,Doctoral degree,3-5 years,Python,0-49 employees,1-2,MySQL 
2182,40-44,Man,Singapore,Asia,Doctoral degree,3-5 years,Python,0-49 employees,1-2, Amazon Redshift 
2182,40-44,Man,Singapore,Asia,Doctoral degree,3-5 years,Python,0-49 employees,1-2, Amazon RDS 
2182,40-44,Man,Singapore,Asia,Doctoral degree,3-5 years,Python,0-49 employees,1-2, Amazon DynamoDB 
2183,22-24,Woman,India,Asia,Bachelor’s degree,< 1 years,Python,50-249 employees,10-14,
2184,22-24,Man,India,Asia,Master’s degree,< 1 years,Python,"10,000 or more employees",5-9, None
2185,35-39,Man,India,Asia,Bachelor’s degree,10-20 years,Python,"1000-9,999 employees",0,
2186,45-49,Man,Singapore,Asia,Bachelor’s degree,10-20 years,Python,"1000-9,999 employees",1-2,MySQL 
2186,45-49,Man,Singapore,Asia,Bachelor’s degree,10-20 years,Python,"1000-9,999 employees",1-2, PostgreSQL 
2186,45-49,Man,Singapore,Asia,Bachelor’s degree,10-20 years,Python,"1000-9,999 employees",1-2, MongoDB 
2186,45-49,Man,Singapore,Asia,Bachelor’s degree,10-20 years,Python,"1000-9,999 employees",1-2, Microsoft SQL Server 
2186,45-49,Man,Singapore,Asia,Bachelor’s degree,10-20 years,Python,"1000-9,999 employees",1-2, Microsoft Azure SQL Database 
2186,45-49,Man,Singapore,Asia,Bachelor’s degree,10-20 years,Python,"1000-9,999 employees",1-2, Microsoft Azure Cosmos DB 
2186,45-49,Man,Singapore,Asia,Bachelor’s degree,10-20 years,Python,"1000-9,999 employees",1-2, Amazon Redshift 
2186,45-49,Man,Singapore,Asia,Bachelor’s degree,10-20 years,Python,"1000-9,999 employees",1-2, Amazon RDS 
2186,45-49,Man,Singapore,Asia,Bachelor’s degree,10-20 years,Python,"1000-9,999 employees",1-2, Amazon DynamoDB 
2187,30-34,Man,Ukraine,Europa,Master’s degree,< 1 years,Python,50-249 employees,0,
2188,30-34,Woman,Australia,Oceanía,Bachelor’s degree,1-3 years,SQL,250-999 employees,5-9, None
2189,25-29,Man,India,Asia,Master’s degree,3-5 years,R,250-999 employees,15-19,MySQL 
2189,25-29,Man,India,Asia,Master’s degree,3-5 years,R,250-999 employees,15-19, SQLite 
2190,25-29,Man,Kenya,África,Bachelor’s degree,1-3 years,Python,50-249 employees,10-14,MySQL 
2190,25-29,Man,Kenya,África,Bachelor’s degree,1-3 years,Python,50-249 employees,10-14, Google Cloud BigQuery 
2190,25-29,Man,Kenya,África,Bachelor’s degree,1-3 years,Python,50-249 employees,10-14, Google Cloud SQL 
2191,60-69,Prefer not to say,United States of America,América del Norte,I prefer not to answer,1-3 years,SQL,"1000-9,999 employees",20+,MySQL 
2191,60-69,Prefer not to say,United States of America,América del Norte,I prefer not to answer,1-3 years,SQL,"1000-9,999 employees",20+, PostgreSQL 
2191,60-69,Prefer not to say,United States of America,América del Norte,I prefer not to answer,1-3 years,SQL,"1000-9,999 employees",20+, Microsoft Azure Cosmos DB 
2191,60-69,Prefer not to say,United States of America,América del Norte,I prefer not to answer,1-3 years,SQL,"1000-9,999 employees",20+, Google Cloud BigQuery 
2191,60-69,Prefer not to say,United States of America,América del Norte,I prefer not to answer,1-3 years,SQL,"1000-9,999 employees",20+, Other
2192,30-34,Woman,India,Asia,Master’s degree,5-10 years,C,0-49 employees,3-4,MySQL 
2192,30-34,Woman,India,Asia,Master’s degree,5-10 years,C,0-49 employees,3-4, Microsoft SQL Server 
2193,35-39,Man,India,Asia,Master’s degree,< 1 years,Python,"10,000 or more employees",3-4,
2194,25-29,Man,Egypt,África,No formal education past high school,1-3 years,C++,0-49 employees,0, None
2195,22-24,Man,Turkey,África,Master’s degree,< 1 years,Python,0-49 employees,5-9, SQLite 
2195,22-24,Man,Turkey,África,Master’s degree,< 1 years,Python,0-49 employees,5-9, MongoDB 
2195,22-24,Man,Turkey,África,Master’s degree,< 1 years,Python,0-49 employees,5-9, Microsoft SQL Server 
2196,22-24,Man,Canada,América del Norte,Bachelor’s degree,1-3 years,Python,0-49 employees,0,
2197,40-44,Woman,France,Europa,Doctoral degree,10-20 years,R,"1000-9,999 employees",3-4,
2198,35-39,Man,Other,,Doctoral degree,1-3 years,Python,0-49 employees,5-9,MySQL 
2198,35-39,Man,Other,,Doctoral degree,1-3 years,Python,0-49 employees,5-9, PostgreSQL 
2198,35-39,Man,Other,,Doctoral degree,1-3 years,Python,0-49 employees,5-9, SQLite 
2198,35-39,Man,Other,,Doctoral degree,1-3 years,Python,0-49 employees,5-9, Microsoft SQL Server 
2198,35-39,Man,Other,,Doctoral degree,1-3 years,Python,0-49 employees,5-9, Microsoft Azure SQL Database 
2198,35-39,Man,Other,,Doctoral degree,1-3 years,Python,0-49 employees,5-9, Google Cloud BigQuery 
2198,35-39,Man,Other,,Doctoral degree,1-3 years,Python,0-49 employees,5-9, Google Cloud SQL 
2198,35-39,Man,Other,,Doctoral degree,1-3 years,Python,0-49 employees,5-9, Google Cloud Firestore 
2198,35-39,Man,Other,,Doctoral degree,1-3 years,Python,0-49 employees,5-9, Google Cloud BigTable 
2199,25-29,Man,Russia,Asia,Master’s degree,< 1 years,Python,"10,000 or more employees",1-2,
2200,22-24,Woman,Other,,Bachelor’s degree,I have never written code,,0-49 employees,1-2,
2201,30-34,Man,India,Asia,Master’s degree,5-10 years,SQL,250-999 employees,10-14,
2202,25-29,Man,India,Asia,Master’s degree,< 1 years,Python,"10,000 or more employees",5-9,
2203,55-59,Man,Russia,Asia,Master’s degree,20+ years,Python,"1000-9,999 employees",10-14, None
2204,40-44,Man,Nigeria,África,Master’s degree,1-3 years,Python,0-49 employees,0, PostgreSQL 
2205,30-34,Woman,United States of America,América del Norte,Master’s degree,1-3 years,SQL,,,
2206,18-21,Man,Mexico,América del Sur,Master’s degree,3-5 years,Python,"10,000 or more employees",3-4, None
2207,22-24,Man,Egypt,África,Bachelor’s degree,1-3 years,SQL,0-49 employees,10-14,MySQL 
2207,22-24,Man,Egypt,África,Bachelor’s degree,1-3 years,SQL,0-49 employees,10-14, Amazon DynamoDB 
2207,22-24,Man,Egypt,África,Bachelor’s degree,1-3 years,SQL,0-49 employees,10-14, Google Cloud SQL 
2208,22-24,Man,India,Asia,Bachelor’s degree,3-5 years,Python,"10,000 or more employees",20+,MySQL 
2209,22-24,Man,India,Asia,Bachelor’s degree,< 1 years,Python,"1000-9,999 employees",20+, MongoDB 
2209,22-24,Man,India,Asia,Bachelor’s degree,< 1 years,Python,"1000-9,999 employees",20+, Google Cloud BigQuery 
2210,25-29,Woman,Other,,Master’s degree,1-3 years,Python,250-999 employees,5-9,
2211,30-34,Woman,Mexico,América del Sur,Bachelor’s degree,< 1 years,SQL,"10,000 or more employees",5-9,
2212,22-24,Man,"Iran, Islamic Republic of...",Asia,Master’s degree,< 1 years,MATLAB,0-49 employees,0, None
2213,25-29,Woman,Russia,Asia,Master’s degree,5-10 years,Python,250-999 employees,5-9,MySQL 
2213,25-29,Woman,Russia,Asia,Master’s degree,5-10 years,Python,250-999 employees,5-9, PostgreSQL 
2213,25-29,Woman,Russia,Asia,Master’s degree,5-10 years,Python,250-999 employees,5-9, Other
2214,50-54,Man,Norway,Europa,Master’s degree,10-20 years,Python,"1000-9,999 employees",5-9, Microsoft SQL Server 
2214,50-54,Man,Norway,Europa,Master’s degree,10-20 years,Python,"1000-9,999 employees",5-9, Microsoft Azure SQL Database 
2215,30-34,Man,India,Asia,Master’s degree,I have never written code,,"10,000 or more employees",10-14,
2216,25-29,Man,Nigeria,África,Bachelor’s degree,3-5 years,Python,0-49 employees,3-4,
2217,25-29,Man,Thailand,Asia,Some college/university study without earning a bachelor’s degree,< 1 years,R,"1000-9,999 employees",15-19,
2218,40-44,Man,Czech Republic,Europa,Master’s degree,20+ years,Python,50-249 employees,1-2,MySQL 
2218,40-44,Man,Czech Republic,Europa,Master’s degree,20+ years,Python,50-249 employees,1-2, Amazon RDS 
2219,22-24,Man,India,Asia,Master’s degree,< 1 years,R,"1000-9,999 employees",1-2,
2220,25-29,Man,France,Europa,Bachelor’s degree,< 1 years,Python,0-49 employees,1-2,
2221,18-21,Man,Pakistan,Asia,Master’s degree,3-5 years,Python,0-49 employees,0,MySQL 
2221,18-21,Man,Pakistan,Asia,Master’s degree,3-5 years,Python,0-49 employees,0, SQLite 
2221,18-21,Man,Pakistan,Asia,Master’s degree,3-5 years,Python,0-49 employees,0, MongoDB 
2222,30-34,Woman,India,Asia,Master’s degree,< 1 years,Python,"10,000 or more employees",1-2,
2223,35-39,Woman,France,Europa,Some college/university study without earning a bachelor’s degree,1-3 years,Python,0-49 employees,0,
2224,18-21,Woman,India,Asia,Bachelor’s degree,1-3 years,C,,,
2225,30-34,Man,United States of America,América del Norte,Master’s degree,10-20 years,Python,"10,000 or more employees",20+,MySQL 
2225,30-34,Man,United States of America,América del Norte,Master’s degree,10-20 years,Python,"10,000 or more employees",20+, PostgreSQL 
2225,30-34,Man,United States of America,América del Norte,Master’s degree,10-20 years,Python,"10,000 or more employees",20+, SQLite 
2225,30-34,Man,United States of America,América del Norte,Master’s degree,10-20 years,Python,"10,000 or more employees",20+, Oracle Database 
2225,30-34,Man,United States of America,América del Norte,Master’s degree,10-20 years,Python,"10,000 or more employees",20+, MongoDB 
2225,30-34,Man,United States of America,América del Norte,Master’s degree,10-20 years,Python,"10,000 or more employees",20+, IBM Db2 
2225,30-34,Man,United States of America,América del Norte,Master’s degree,10-20 years,Python,"10,000 or more employees",20+, Microsoft SQL Server 
2225,30-34,Man,United States of America,América del Norte,Master’s degree,10-20 years,Python,"10,000 or more employees",20+, Other
2226,40-44,Man,Egypt,África,Bachelor’s degree,1-3 years,Python,0-49 employees,1-2,
2227,30-34,Woman,India,Asia,Bachelor’s degree,1-3 years,Python,250-999 employees,,
2228,25-29,Man,South Korea,Asia,No formal education past high school,< 1 years,Python,0-49 employees,1-2, None
2229,22-24,Man,Kenya,África,Bachelor’s degree,1-3 years,R,0-49 employees,1-2,MySQL 
2229,22-24,Man,Kenya,África,Bachelor’s degree,1-3 years,R,0-49 employees,1-2, Amazon DynamoDB 
2229,22-24,Man,Kenya,África,Bachelor’s degree,1-3 years,R,0-49 employees,1-2, Google Cloud SQL 
2230,35-39,Man,Other,,Master’s degree,1-3 years,Python,50-249 employees,1-2,MySQL 
2231,18-21,Man,India,Asia,Master’s degree,I have never written code,,0-49 employees,0,
2232,30-34,Man,Saudi Arabia,Asia,Master’s degree,1-3 years,R,250-999 employees,1-2,MySQL 
2232,30-34,Man,Saudi Arabia,Asia,Master’s degree,1-3 years,R,250-999 employees,1-2, SQLite 
2232,30-34,Man,Saudi Arabia,Asia,Master’s degree,1-3 years,R,250-999 employees,1-2, Oracle Database 
2233,40-44,Woman,United States of America,América del Norte,Master’s degree,10-20 years,R,50-249 employees,3-4, Microsoft SQL Server 
2234,50-54,Man,United Arab Emirates,Asia,Master’s degree,1-3 years,Python,0-49 employees,,
2235,25-29,Man,India,Asia,Bachelor’s degree,< 1 years,Python,"10,000 or more employees",20+,
2236,22-24,Woman,Canada,América del Norte,Bachelor’s degree,< 1 years,Python,,,
2237,40-44,Man,United Kingdom of Great Britain and Northern Ireland,Europa,Master’s degree,1-3 years,Python,50-249 employees,20+,MySQL 
2238,55-59,Man,India,Asia,Master’s degree,20+ years,Python,250-999 employees,1-2, None
2239,25-29,Man,"Iran, Islamic Republic of...",Asia,Bachelor’s degree,< 1 years,Python,0-49 employees,5-9,
2240,30-34,Man,Other,,Bachelor’s degree,< 1 years,R,50-249 employees,1-2, SQLite 
2240,30-34,Man,Other,,Bachelor’s degree,< 1 years,R,50-249 employees,1-2, Microsoft Azure SQL Database 
2241,30-34,Man,Japan,Asia,Bachelor’s degree,5-10 years,Python,250-999 employees,20+, Amazon Redshift 
2241,30-34,Man,Japan,Asia,Bachelor’s degree,5-10 years,Python,250-999 employees,20+, Google Cloud BigQuery 
2242,25-29,Woman,Philippines,Asia,Master’s degree,1-3 years,SQL,"10,000 or more employees",3-4, Google Cloud BigQuery 
2243,30-34,Man,Peru,América del Sur,Some college/university study without earning a bachelor’s degree,1-3 years,Python,0-49 employees,1-2, Microsoft SQL Server 
2244,30-34,Man,Brazil,América del Sur,Master’s degree,5-10 years,Python,"10,000 or more employees",20+,
2245,25-29,Man,Chile,América del Sur,Master’s degree,3-5 years,Python,50-249 employees,5-9, Microsoft SQL Server 
2246,30-34,Man,Spain,Europa,Bachelor’s degree,5-10 years,Other,"1000-9,999 employees",5-9,
2247,40-44,Man,United States of America,América del Norte,Bachelor’s degree,10-20 years,Python,"10,000 or more employees",5-9, None
2248,18-21,Man,United States of America,América del Norte,Bachelor’s degree,1-3 years,R,250-999 employees,15-19,
2249,35-39,Man,Sweden,Europa,Bachelor’s degree,1-3 years,R,"1000-9,999 employees",3-4,
2250,35-39,Woman,India,Asia,I prefer not to answer,3-5 years,Python,250-999 employees,20+,
2251,25-29,Man,Nigeria,África,Bachelor’s degree,< 1 years,Python,0-49 employees,1-2, IBM Db2 
2251,25-29,Man,Nigeria,África,Bachelor’s degree,< 1 years,Python,0-49 employees,1-2, Amazon Redshift 
2251,25-29,Man,Nigeria,África,Bachelor’s degree,< 1 years,Python,0-49 employees,1-2, Google Cloud BigQuery 
2252,22-24,Man,Ghana,África,Master’s degree,< 1 years,Python,0-49 employees,3-4, None
2253,22-24,Man,India,Asia,Bachelor’s degree,< 1 years,Python,250-999 employees,5-9,MySQL 
2253,22-24,Man,India,Asia,Bachelor’s degree,< 1 years,Python,250-999 employees,5-9, PostgreSQL 
2253,22-24,Man,India,Asia,Bachelor’s degree,< 1 years,Python,250-999 employees,5-9, Google Cloud SQL 
2254,50-54,Man,Australia,Oceanía,Master’s degree,20+ years,Python,"1000-9,999 employees",10-14,MySQL 
2254,50-54,Man,Australia,Oceanía,Master’s degree,20+ years,Python,"1000-9,999 employees",10-14, PostgreSQL 
2254,50-54,Man,Australia,Oceanía,Master’s degree,20+ years,Python,"1000-9,999 employees",10-14, Microsoft SQL Server 
2255,25-29,Man,Nigeria,África,Master’s degree,1-3 years,SQL,0-49 employees,1-2, Oracle Database 
2256,45-49,Man,Ukraine,Europa,Master’s degree,5-10 years,Other,50-249 employees,1-2,
2257,25-29,Man,India,Asia,Bachelor’s degree,1-3 years,Python,"1000-9,999 employees",20+, None
2258,25-29,Man,Bangladesh,Asia,Bachelor’s degree,1-3 years,SQL,"1000-9,999 employees",20+,MySQL 
2258,25-29,Man,Bangladesh,Asia,Bachelor’s degree,1-3 years,SQL,"1000-9,999 employees",20+, PostgreSQL 
2258,25-29,Man,Bangladesh,Asia,Bachelor’s degree,1-3 years,SQL,"1000-9,999 employees",20+, SQLite 
2259,30-34,Man,Egypt,África,Bachelor’s degree,1-3 years,R,0-49 employees,1-2, Other
2260,30-34,Man,Ukraine,Europa,Master’s degree,I have never written code,,"10,000 or more employees",20+,
2261,25-29,Man,Turkey,África,I prefer not to answer,1-3 years,Python,250-999 employees,3-4, None
2262,18-21,Woman,Indonesia,Asia,Professional doctorate,< 1 years,Python,"10,000 or more employees",1-2, None
2263,25-29,Man,France,Europa,Master’s degree,1-3 years,SQL,"1000-9,999 employees",15-19, Other
2264,22-24,Man,Egypt,África,Bachelor’s degree,1-3 years,Python,0-49 employees,5-9, Oracle Database 
2264,22-24,Man,Egypt,África,Bachelor’s degree,1-3 years,Python,0-49 employees,5-9, Google Cloud BigQuery 
2264,22-24,Man,Egypt,África,Bachelor’s degree,1-3 years,Python,0-49 employees,5-9, Google Cloud SQL 
2265,30-34,Man,Italy,Europa,Master’s degree,3-5 years,SQL,50-249 employees,1-2,
2266,30-34,Man,Egypt,África,Bachelor’s degree,< 1 years,Python,"1000-9,999 employees",0,
2267,25-29,Man,Mexico,América del Sur,Master’s degree,3-5 years,Python,50-249 employees,10-14, PostgreSQL 
2267,25-29,Man,Mexico,América del Sur,Master’s degree,3-5 years,Python,50-249 employees,10-14, MongoDB 
2267,25-29,Man,Mexico,América del Sur,Master’s degree,3-5 years,Python,50-249 employees,10-14, Snowflake 
2267,25-29,Man,Mexico,América del Sur,Master’s degree,3-5 years,Python,50-249 employees,10-14, Amazon Redshift 
2267,25-29,Man,Mexico,América del Sur,Master’s degree,3-5 years,Python,50-249 employees,10-14, Amazon RDS 
2268,25-29,Man,Other,,Bachelor’s degree,3-5 years,R,50-249 employees,1-2,
2269,22-24,Man,United States of America,América del Norte,Bachelor’s degree,1-3 years,Python,0-49 employees,5-9,
2270,30-34,Man,Saudi Arabia,Asia,Bachelor’s degree,I have never written code,,0-49 employees,1-2,
2271,40-44,Man,Norway,Europa,Professional doctorate,20+ years,R,"10,000 or more employees",20+, SQLite 
